INDICADOR_x,PAIS,Año_x,VALOR,INDICADOR_y,Año_y,TASA %
PIB expresado en Millones de USD,Brasil,2018,1924179,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-0.5526545
PIB expresado en Millones de USD,Brasil,2018,1924179,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-1.38836732
PIB expresado en Millones de USD,Brasil,2018,1924179,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-1.09132484
PIB expresado en Millones de USD,Brasil,2018,1924179,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,-0.07330023
PIB expresado en Millones de USD,Brasil,2018,1924179,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,4.076795
PIB expresado en Millones de USD,Brasil,2019,1873129,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,1.942196208
PIB expresado en Millones de USD,Brasil,2019,1873129,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-0.5526545
PIB expresado en Millones de USD,Brasil,2019,1873129,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-1.38836732
PIB expresado en Millones de USD,Brasil,2019,1873129,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-1.09132484
PIB expresado en Millones de USD,Brasil,2019,1873129,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,-0.07330023
PIB expresado en Millones de USD,Brasil,2019,1873129,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,4.076795
PIB expresado en Millones de USD,Brasil,2020,1484932,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,1.942196208
PIB expresado en Millones de USD,Brasil,2020,1484932,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-0.5526545
PIB expresado en Millones de USD,Brasil,2020,1484932,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-1.38836732
PIB expresado en Millones de USD,Brasil,2020,1484932,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-1.09132484
PIB expresado en Millones de USD,Brasil,2020,1484932,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,-0.07330023
PIB expresado en Millones de USD,Brasil,2020,1484932,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,4.076795
PIB expresado en Millones de USD,Chile,2015,242923,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-0.92621123
PIB expresado en Millones de USD,Chile,2015,242923,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,2.785470604
PIB expresado en Millones de USD,Chile,2015,242923,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,1.825803858
PIB expresado en Millones de USD,Chile,2015,242923,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-2.91432631
PIB expresado en Millones de USD,Chile,2015,242923,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.748867321
PIB expresado en Millones de USD,Chile,2015,242923,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.380932
PIB expresado en Millones de USD,Chile,2016,249456,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-0.92621123
PIB expresado en Millones de USD,Chile,2016,249456,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,2.785470604
PIB expresado en Millones de USD,Chile,2016,249456,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,1.825803858
PIB expresado en Millones de USD,Chile,2016,249456,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-2.91432631
PIB expresado en Millones de USD,Chile,2016,249456,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.748867321
PIB expresado en Millones de USD,Chile,2016,249456,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.380932
PIB expresado en Millones de USD,Chile,2017,276623,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-0.92621123
PIB expresado en Millones de USD,Chile,2017,276623,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,2.785470604
PIB expresado en Millones de USD,Chile,2017,276623,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,1.825803858
PIB expresado en Millones de USD,Chile,2017,276623,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-2.91432631
PIB expresado en Millones de USD,Chile,2017,276623,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.748867321
PIB expresado en Millones de USD,Chile,2017,276623,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.380932
PIB expresado en Millones de USD,Chile,2018,295898,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-0.92621123
PIB expresado en Millones de USD,Chile,2018,295898,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,2.785470604
PIB expresado en Millones de USD,Chile,2018,295898,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,1.825803858
PIB expresado en Millones de USD,Chile,2018,295898,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-2.91432631
PIB expresado en Millones de USD,Chile,2018,295898,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.748867321
PIB expresado en Millones de USD,Chile,2018,295898,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.380932
PIB expresado en Millones de USD,Chile,2019,278838,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-0.92621123
PIB expresado en Millones de USD,Chile,2019,278838,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,2.785470604
PIB expresado en Millones de USD,Chile,2019,278838,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,1.825803858
PIB expresado en Millones de USD,Chile,2019,278838,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-2.91432631
PIB expresado en Millones de USD,Chile,2019,278838,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.748867321
PIB expresado en Millones de USD,Chile,2019,278838,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.380932
PIB expresado en Millones de USD,Chile,2020,254729,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-0.92621123
PIB expresado en Millones de USD,Chile,2020,254729,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,2.785470604
PIB expresado en Millones de USD,Chile,2020,254729,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,1.825803858
PIB expresado en Millones de USD,Chile,2020,254729,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-2.91432631
PIB expresado en Millones de USD,Chile,2020,254729,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.748867321
PIB expresado en Millones de USD,Chile,2020,254729,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.380932
PIB expresado en Millones de USD,Colombia,2015,294849,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-2.81085515
PIB expresado en Millones de USD,Colombia,2015,294849,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,8.851174803
PIB expresado en Millones de USD,Colombia,2015,294849,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,5.242566273
PIB expresado en Millones de USD,Colombia,2015,294849,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-2.87389216
PIB expresado en Millones de USD,Colombia,2015,294849,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,-0.19434973
PIB expresado en Millones de USD,Colombia,2015,294849,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.097715
PIB expresado en Millones de USD,Colombia,2016,283502,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-2.81085515
PIB expresado en Millones de USD,Colombia,2016,283502,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,8.851174803
